file,reachable_from_app,status,importer_count,importer_kinds
components/notification/notification-day-groups.tsx,yes,reachable,1,"component"
components/notification/notification-filter-bar.tsx,yes,reachable,1,"component"
components/notification/notification-filter-chip.tsx,yes,reachable,1,"component"
components/notification/notification-toast.tsx,yes,reachable,1,"app"
components/notification/notification-type-list-sections.tsx,yes,reachable,1,"component"
components/notification/notifications-actions-bar.tsx,yes,reachable,1,"app"
components/notification/notifications-panel.tsx,yes,reachable,1,"app"
components/notification/quiet-hours-sections.tsx,yes,reachable,1,"component"
components/parent/decline-reason-sheet.tsx,yes,reachable,1,"component"
components/parent/discover-club-hub.tsx,yes,reachable,1,"component"
components/parent/discover-coach-list.tsx,yes,reachable,1,"component"
components/parent/discover-header.tsx,yes,reachable,1,"component"
components/parent/discover-pending-invites.tsx,yes,reachable,1,"component"
components/parent/discover-review-prompt.tsx,yes,reachable,1,"component"
components/parent/discover-screen-sections.tsx,yes,reachable,1,"component"
components/parent/discover-screen.tsx,yes,reachable,2,"app,component"
components/parent/multi-week-invite-card-sections.tsx,yes,reachable,1,"component"
components/parent/multi-week-invite-card.tsx,yes,reachable,1,"component"
components/parent/session-invite-card.tsx,yes,reachable,2,"component"
components/parent/session-invite-sections.tsx,yes,reachable,1,"component"
components/payment/payment-modal-sections.tsx,yes,reachable,1,"component"
components/payment/payment-modal.tsx,yes,reachable,1,"app"
components/primitives/badge.tsx,yes,reachable,4,"component"
components/primitives/button.tsx,yes,reachable,61,"app,component"
components/primitives/center.tsx,yes,reachable,5,"component"
components/primitives/chip.tsx,yes,reachable,16,"component"
components/primitives/clickable.tsx,yes,reachable,547,"app,component"
components/primitives/column.tsx,yes,reachable,156,"app,component"
components/primitives/page-container.tsx,yes,reachable,24,"app,component"
components/primitives/page-header.tsx,yes,reachable,70,"app,component"
components/primitives/row.tsx,yes,reachable,487,"app,component,util"
components/primitives/safe-image.tsx,yes,reachable,4,"component"
components/primitives/screen-header.tsx,yes,reachable,11,"app,component"
components/primitives/section-header.tsx,yes,reachable,1,"component"
components/primitives/spacer.tsx,yes,reachable,4,"component"
components/primitives/stat-card.tsx,yes,reachable,2,"component"
components/primitives/surface-card.tsx,yes,reachable,372,"app,component"
components/profile/edit-basic-info.tsx,yes,reachable,1,"app"
components/profile/edit-certifications-section.tsx,yes,reachable,1,"app"
components/profile/edit-contact-info.tsx,yes,reachable,1,"app"
components/profile/edit-experience-section.tsx,yes,reachable,1,"app"
components/profile/edit-languages-section.tsx,yes,reachable,1,"app"
components/profile/edit-photo-section.tsx,yes,reachable,1,"app"
components/profile/edit-pricing-section.tsx,yes,reachable,1,"app"
components/profile/edit-specialties-section.tsx,yes,reachable,1,"app"
components/profile/social-links-editor.tsx,yes,reachable,2,"app,component"
components/profile/social-links.tsx,yes,reachable,3,"component"
components/progress/animated-counter.tsx,yes,reachable,3,"component"
components/progress/attendance-heatmap.tsx,yes,reachable,1,"component"
components/progress/badge-circle.tsx,yes,reachable,2,"component"
components/progress/badge-detail-modal.tsx,yes,reachable,2,"component"
components/progress/badge-wall.tsx,yes,reachable,1,"component"
components/progress/character-bar.tsx,yes,reachable,1,"component"
components/progress/coach-badge.tsx,yes,reachable,4,"component,hook"
components/progress/coach-says-card.tsx,yes,reachable,1,"component"
components/progress/corner-detail-panel.tsx,yes,reachable,2,"component"
components/progress/corner-dots-compact.tsx,yes,reachable,2,"component"
components/progress/daily-challenge-banner.tsx,yes,reachable,1,"component"
components/progress/four-corner-diamond.tsx,yes,reachable,1,"component"
components/progress/goals-compact.tsx,yes,reachable,1,"component"
components/progress/gradient-card.tsx,yes,reachable,1,"component"
components/progress/journal-prompt.tsx,yes,reachable,1,"component"
components/progress/level-up-ceremony.tsx,yes,reachable,1,"component"
components/progress/media-strip.tsx,yes,reachable,3,"component"
components/progress/moment-hero.tsx,yes,reachable,1,"component"
components/progress/monthly-story.tsx,yes,reachable,1,"component"
components/progress/next-challenge-placeholder.tsx,yes,reachable,1,"component"
components/progress/next-challenge.tsx,yes,reachable,1,"component"
components/progress/parent-value-summary.tsx,yes,reachable,2,"component,hook"
components/progress/past-sessions-placeholder.tsx,yes,reachable,1,"component"
components/progress/past-sessions-timeline.tsx,yes,reachable,1,"component"
components/progress/photo-viewer.tsx,yes,reachable,3,"app,component"
components/progress/player-card-back.tsx,yes,reachable,2,"component"
components/progress/player-card-front.tsx,yes,reachable,2,"component"
components/progress/player-card-placeholder.tsx,yes,reachable,1,"component"
components/progress/player-card.tsx,yes,reachable,1,"component"
components/progress/position-pentagon.tsx,yes,reachable,1,"component"
components/progress/position-toggle.tsx,yes,reachable,1,"component"
components/progress/practice-log-card.tsx,yes,reachable,1,"component"
components/progress/progress-badges-section.tsx,yes,reachable,1,"component"
components/progress/progress-dashboard.tsx,yes,reachable,1,"component"
components/progress/progress-goals-section.tsx,yes,reachable,1,"component"
components/progress/progress-overview-card.tsx,yes,reachable,1,"component"
components/progress/progress-parent-summary.tsx,yes,reachable,1,"component"
components/progress/session-feedback-card.tsx,yes,reachable,2,"component"
components/progress/session-feedback-sections.tsx,yes,reachable,1,"component"
components/progress/session-timeline-card.tsx,yes,reachable,3,"app,component"
components/progress/share-report-card.tsx,yes,reachable,1,"component"
components/progress/skill-level-card.tsx,yes,reachable,2,"component"
components/progress/skill-level-grid.tsx,yes,reachable,2,"component"
components/progress/skill-trend-chart.tsx,yes,reachable,1,"component"
components/progress/sparkline.tsx,yes,reachable,2,"component"
components/progress/squad-activity-feed.tsx,yes,reachable,1,"component"
components/progress/streak-visual.tsx,yes,reachable,2,"component"
components/progress/trend-arrow.tsx,yes,reachable,2,"component"
components/progress/video-player-overlay.tsx,yes,reachable,3,"app,component"
components/progress-loop/coach-lane-segment.tsx,yes,reachable,1,"component"
components/progress-loop/coach-queue-card.tsx,yes,reachable,1,"component"
components/progress-loop/intervention-playbook-sheet.tsx,yes,reachable,1,"component"
components/progress-loop/readiness-ring.tsx,yes,reachable,2,"component"
components/progress-loop/results-filter-segment.tsx,yes,reachable,1,"component"
components/progress-loop/results-program-hero.tsx,yes,reachable,1,"component"
components/progress-loop/results-program-loading-state.tsx,yes,reachable,1,"component"
components/progress-loop/task-card.tsx,yes,reachable,1,"component"
components/progress-loop/task-detail-sheet.tsx,yes,reachable,1,"component"
components/recurring/FrequencyPicker.tsx,yes,reachable,2,"component"
components/recurring/RecurringCard.tsx,yes,reachable,2,"component"
components/recurring/RecurringList.tsx,yes,reachable,1,"component"
components/recurring/SubscribeForm.tsx,yes,reachable,1,"component"
components/recurring/frequency-picker-sections.tsx,yes,reachable,1,"component"
components/recurring/recurring-card-content.tsx,yes,reachable,1,"component"
components/recurring/recurring-card-modals.tsx,yes,reachable,1,"component"
components/recurring/recurring-list-sections.tsx,yes,reachable,1,"component"
components/recurring/subscribe-coach-header.tsx,yes,reachable,1,"component"
components/recurring/subscribe-options-section.tsx,yes,reachable,1,"component"
components/recurring/subscribe-schedule-section.tsx,yes,reachable,1,"component"
components/recurring/subscribe-summary.tsx,yes,reachable,1,"component"
components/referrals/ShareButton.tsx,yes,reachable,1,"component"
components/referrals/share-button-sections.tsx,yes,reachable,1,"component"
components/review/coach-select-list.tsx,yes,reachable,1,"app"
components/review/rating-form.tsx,yes,reachable,1,"app"
components/review/rating-stars.tsx,yes,reachable,4,"component"
components/review/review-form.tsx,yes,reachable,2,"app,component"
components/review/review-screen-sections.tsx,yes,reachable,1,"app"
components/roster/add-to-session-sections.tsx,yes,reachable,1,"app"
components/roster/athlete-card.tsx,yes,reachable,1,"component"
components/roster/athlete-filters.tsx,yes,reachable,2,"app,component"
components/roster/athlete-row.tsx,yes,reachable,2,"app,component"
components/roster/athlete-status-modal.tsx,yes,reachable,1,"app"
components/roster/athlete-tab-bar.tsx,yes,reachable,1,"app"
components/roster/athlete-tag-modal.tsx,yes,reachable,1,"app"
components/roster/raise-concern-form.tsx,yes,reachable,1,"app"
components/roster/raise-concern-header.tsx,yes,reachable,1,"app"
components/roster/raise-concern-pickers.tsx,yes,reachable,1,"component"
components/roster/removal-confirmation-modal.tsx,yes,reachable,3,"app,component"
components/roster/removal-confirmation-sections.tsx,yes,reachable,1,"component"
components/roster/roster-screen-sections.tsx,yes,reachable,1,"app"
components/safety/EmergencyContactCard.tsx,yes,reachable,2,"component"
components/safety/EmergencyQuickCard.tsx,yes,reachable,2,"app,component"
components/safety/MedicalAlertBadge.tsx,yes,reachable,3,"component"
components/safety/SafetyChecklist.tsx,yes,reachable,2,"component"
components/safety/emergency-contact-card-sections.tsx,yes,reachable,1,"component"
components/safety/emergency-details.tsx,yes,reachable,1,"app"
components/safety/emergency-quick-card-sections.tsx,yes,reachable,1,"component"
components/safety/medical-alert-badge-sections.tsx,yes,reachable,1,"component"
components/safety/safety-checklist-sections.tsx,yes,reachable,1,"component"
components/schedule/schedule-availability-segment.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-day-detail.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-quick-actions.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-rules-summary.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-segment-control.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-session-item.tsx,yes,reachable,2,"component"
components/schedule/schedule-today-card.tsx,yes,reachable,2,"app,component"
components/schedule/schedule-week-strip.tsx,yes,reachable,2,"app,component"
components/session/attendance-step.tsx,yes,reachable,3,"component,hook"
components/session/badges-step.tsx,yes,reachable,1,"component"
components/session/bulk-quick-rate-panel.tsx,yes,reachable,1,"component"
components/session/completion-step-indicator.tsx,yes,reachable,2,"app,component"
components/session/completion-summary.tsx,yes,reachable,1,"component"
components/session/create-details-step.tsx,yes,reachable,2,"app,component"
components/session/create-footer-bar.tsx,yes,reachable,2,"app,component"
components/session/create-invite-step.tsx,yes,reachable,2,"app,component"
components/session/create-review-step.tsx,yes,reachable,2,"app,component"
components/session/create-schedule-step.tsx,yes,reachable,2,"app,component"
components/session/create-step-indicator.tsx,yes,reachable,2,"app,component"
components/session/dot-rating.tsx,yes,reachable,3,"component"
components/session/group-completion-board.tsx,yes,reachable,1,"component"
components/session/media-capture-button.tsx,yes,reachable,2,"component"
components/session/media-thumbnail-strip.tsx,yes,reachable,2,"component"
components/session/notes-step.tsx,yes,reachable,1,"component"
components/session/position-selector.tsx,yes,reachable,7,"app,component"
components/session/quick-rate-card.tsx,yes,reachable,3,"component"
components/session/quick-rate-step.tsx,yes,reachable,1,"component"
components/session/rating-bar.tsx,yes,reachable,1,"component"
components/session/review-step.tsx,yes,reachable,1,"component"
components/session/rsvp-flow-sections.tsx,yes,reachable,1,"component"
components/session/rsvp-flow.tsx,yes,reachable,1,"app"
components/session/rsvp-summary-sections.tsx,yes,reachable,1,"component"
components/session/rsvp-summary.tsx,yes,reachable,1,"app"
components/session/session-notes-form.tsx,yes,reachable,2,"app,component"
components/session/session-notes-view.tsx,yes,reachable,3,"app,component"
components/session/video-recorder-overlay.tsx,yes,reachable,2,"component"
components/session/wizard-nav-buttons.tsx,yes,reachable,2,"app,component"
components/sessions/session-booking-options.tsx,yes,reachable,1,"component"
components/sessions/session-detail-modal.tsx,yes,reachable,3,"app,component"
components/sessions/session-info-section.tsx,yes,reachable,1,"component"
components/sessions/session-instance-manager.tsx,yes,reachable,1,"component"
components/sessions/session-offering-card-sections.tsx,yes,reachable,1,"component"
components/sessions/session-offering-card.tsx,yes,reachable,5,"app,component"
components/sessions/session-ownership-section.tsx,yes,reachable,1,"component"
components/sessions/session-registrations.tsx,yes,reachable,1,"component"
components/settings/coaching-rows.tsx,yes,reachable,1,"app"
components/settings/legal-document-screen.tsx,yes,reachable,2,"app"
components/settings/settings-form-screen.tsx,yes,reachable,1,"component"
components/settings/settings-row.tsx,yes,reachable,1,"component"
components/settings/settings-screen-state.tsx,yes,reachable,1,"component"
components/social/club-post-event-fields.tsx,yes,reachable,2,"app,component"
components/social/club-post-selectors.tsx,yes,reachable,1,"app"
components/social/comment-card-sections.tsx,yes,reachable,1,"component"
components/social/comment-card.tsx,yes,reachable,1,"app"
components/social/comment-input.tsx,yes,reachable,1,"app"
components/social/comment-preview.tsx,yes,reachable,1,"component"
components/social/create-post-form.tsx,yes,reachable,1,"app"
components/social/feed-filters-sections.tsx,yes,reachable,1,"component"
components/social/feed-filters.tsx,yes,reachable,3,"app,component"
components/social/feed-post-actions.tsx,yes,reachable,1,"component"
components/social/feed-post-card-sections.tsx,yes,reachable,1,"component"
components/social/feed-post-card.tsx,yes,reachable,2,"app,component"
components/social/feed-post-origin-badge.tsx,yes,reachable,1,"component"
components/social/post-detail-card.tsx,yes,reachable,1,"app"
components/social/session-announcement-card.tsx,yes,reachable,2,"component"
components/squad/BulkInviteButton.tsx,yes,reachable,2,"app,component"
components/squad/InviteResultCard.tsx,yes,reachable,2,"app,component"
components/squad/SquadMemberSelect.tsx,yes,reachable,2,"app,component"
components/squad/bulk-invite-button-sections.tsx,yes,reachable,1,"component"
components/squad/inline-squad-selector.tsx,yes,reachable,1,"component"
components/squad/invite-result-feedback-sections.tsx,yes,reachable,1,"component"
components/squad/invite-result-sections.tsx,yes,reachable,1,"component"
components/squad/invite-result-summary-sections.tsx,yes,reachable,1,"component"
components/squad/squad-add-members.tsx,yes,reachable,1,"app"
components/squad/squad-danger-zone.tsx,yes,reachable,1,"app"
components/squad/squad-info-card.tsx,yes,reachable,1,"app"
components/squad/squad-invite-history.tsx,yes,reachable,1,"app"
components/squad/squad-invite-session-form.tsx,yes,reachable,1,"app"
components/squad/squad-member-select-sections.tsx,yes,reachable,1,"component"
components/squad/squad-members-card.tsx,yes,reachable,1,"app"
components/squad/squad-picker-sections.tsx,yes,reachable,1,"component"
components/squad/squad-picker.tsx,yes,reachable,2,"component"
components/squad/squad-quick-actions.tsx,yes,reachable,1,"app"
components/themed-text.tsx,yes,reachable,773,"app,component,util"
components/themed-view.tsx,yes,reachable,5,"app,component"
components/ui/action-sheet.tsx,yes,reachable,2,"app,component"
components/ui/app-alert.tsx,yes,reachable,2,"app,component"
components/ui/booking/booking-wizard.tsx,yes,reachable,7,"app,component"
components/ui/booking/calendar-picker.tsx,yes,reachable,2,"app,component"
components/ui/booking/review-payment-sections.tsx,yes,reachable,1,"app"
components/ui/booking/session-type-selector.tsx,yes,reachable,2,"app,component"
components/ui/booking/time-slot-picker.tsx,yes,reachable,2,"app,component"
components/ui/empty-state.tsx,yes,reachable,17,"app,component"
components/ui/icon-symbol.ios.tsx,yes,reachable,5,"app,component"
components/ui/icon-symbol.tsx,yes,reachable,5,"app,component"
components/ui/input-sheet.tsx,yes,reachable,2,"app,component"
components/ui/list-accessibility.tsx,yes,reachable,28,"app,component"
components/ui/notification-bell.tsx,yes,reachable,4,"app,component"
components/ui/offline-banner.tsx,yes,reachable,1,"app"
components/ui/primitives/Avatar.tsx,yes,reachable,3,"component"
components/ui/primitives/Badge.tsx,yes,reachable,1,"component"
components/ui/primitives/Button.tsx,yes,reachable,1,"component"
components/ui/primitives/Card.tsx,yes,reachable,1,"component"
components/ui/primitives/Chip.tsx,yes,reachable,1,"component"
components/ui/primitives/DateTimeField.tsx,yes,reachable,10,"component"
components/ui/primitives/Divider.tsx,yes,reachable,16,"component"
components/ui/primitives/Input.tsx,yes,reachable,1,"component"
components/ui/primitives/ListItem.tsx,yes,reachable,1,"component"
components/ui/primitives/LoadingScreen.tsx,yes,reachable,1,"component"
components/ui/primitives/ProgressBar.tsx,yes,reachable,1,"component"
components/ui/primitives/ProgressStepper.tsx,yes,reachable,1,"component"
components/ui/primitives/Section.tsx,yes,reachable,1,"component"
components/ui/primitives/StatusBanner.tsx,yes,reachable,9,"app,component"
components/ui/primitives/Tag.tsx,yes,reachable,1,"component"
components/ui/primitives/date-time-field-sections.tsx,yes,reachable,1,"component"
components/ui/screen-states-sections.tsx,yes,reachable,1,"component"
components/ui/screen-states.tsx,yes,reachable,133,"app,component"
components/ui/skeleton.tsx,yes,reachable,3,"component"
components/ui/status-badge.tsx,yes,reachable,2,"app,component"
components/ui/toast.tsx,yes,reachable,29,"app,component,hook"
components/user/home-screen-sections.tsx,yes,reachable,1,"component"
components/user/home-screen.tsx,yes,reachable,2,"app,component"
components/user/today-family-summary.tsx,no,unreferenced,0,""
components/verification/credential-card.tsx,yes,reachable,1,"app"
components/verification/credential-form.tsx,yes,reachable,1,"app"
components/verification/verification-badge.tsx,yes,reachable,2,"app,component"
components/verification/verification-item-row.tsx,yes,reachable,1,"app"
components/verification/verification-screen-state.tsx,yes,reachable,5,"app"
components/video/annotation-badge.tsx,yes,reachable,1,"component"
components/video/quick-annotation-bar.tsx,yes,reachable,1,"component"
components/video/video-annotation.tsx,yes,reachable,2,"app,component"
components/video/video-detail-actions.tsx,yes,reachable,1,"app"
components/video/video-details-card.tsx,yes,reachable,1,"app"
components/video/video-info-section.tsx,yes,reachable,1,"app"
components/video/video-player-sections.tsx,yes,reachable,1,"component"
components/video/video-player.tsx,yes,reachable,2,"app,component"
components/video/video-upload-sections.tsx,yes,reachable,1,"component"
components/video/video-upload.tsx,yes,reachable,2,"app,component"
